store_id,Sales,Year_open,Traffic_count,Food_away_3R,Food_away_5T,Pop_GE_18_3R,Pop_GE_18_5T,Pop_18_21_3R,Pop_18_21_5T,Pop_21_39_3R,Pop_21_39_5T,Pop_40_49_3R,Pop_40_49_5T,Pop_50_69_3R,Pop_50_69_5T,Pop_70_85_3R,Pop_70_85_5T,Likely_customers_1R,Likely_customers_5T,Competitor_A_index,Competitor_B_index,Competitor_C_index,Competitor_D_index,Bakeries_index_1R,Casual_dining_index_1R,Fast_food_index_1R,Low_grocery_index_1R,Mid_grocery_index_1R,Big_box_index_1R,Sandwich_shop_index_1R,Fast_food_8T,Big_box_1R,Pop_Associates_3R,Pop_Associates_5T,Pop_Bachelors_3R,Pop_Bachelors_5T,Pop_Doctorate_3R,Pop_Doctorate_5T,Pop_grades_9_12_3R,Pop_grades_9_12_5T,Pop_grad_school_3R,Pop_grad_school_5T,Pop_in_school_3R,Pop_in_school_5T,Pop_undergrads_3R,Pop_undergrads_5T,Pop_Masters_3R,Pop_Masters_5T,Pop_some_college_3R,Pop_some_college_5T,Tot_HH_Expend_3R,Tot_HH_Expend_5T,Cust_value,Cust_value_per_cap,Cust_value_region,Cust_value_per_cap_region,HHinc_LT_25K_3R,HHinc_LT_25K_5T,HHinc_25_49K_3R,HHinc_25_49K_5T,HHinc_50_74K_3R,HHinc_50_74K_5T,HHinc_75_99K_3R,HHinc_75_99K_5T,HHinc_GE_100K_3R,HHinc_GE_100K_5T,Avg_HHinc_3R,Avg_HHinc_5T,Med_HHinc_3R,Med_HHinc_5T,HH_1person_3R,HH_1person_5T,HH_2person_3R,HH_2person_5T,HH_3person_3R,HH_3person_5T,HH_4person_3R,HH_4person_5T,HH_5person_3R,HH_5person_5T,HH_6person_3R,HH_6person_5T,Brady_Bunch_3R,Brady_Bunch_5T,med_home_value_3R,med_home_value_5T,med_home_value_adj_3R,med_home_value_adj_5T,per_cap_inc_3R,per_cap_inc_5T,labor_blue_3R,labor_blue_5T,labor_farm_3R,labor_farm_5T,labor_white_col_3R,labor_white_col_5T,avg_LOR_3R,Pop_married_3R,Pop_married_5T,Distance_hwy,Distance_hwy_interstate,Distance_interstate,restaurants_3R,retail_3R,restaurants_retail_3R,Asian_HH_3R,Asian_HH_5T,Asian_pop_3R,Asian_pop_5T,Black_HH_3R,Black_HH_5T,Black_pop_3R,Black_pop_5T,Hispanic_HH_3R,Hispanic_HH_5T,Hispanic_pop_3R,Hispanic_pop_5T,HV,south,central,west,HD,free_standing,strip_mall,Big_box_0_5R,Sandwich_shop_8T,All_malls_1R,high_density,Competitor_A_0_5R,Competitor_A_1R,Competitor_B_0_5R,Competitor_B_1R,Competitor_C_0_5R,Competitor_C_1R,Competitor_D_0_5R,Competitor_D_1R,Bakeries_0_5R,Bakeries_1R,Low_grocery_0_5R,Low_grocery_1R,Mid_grocery_0_5R,Mid_grocery_1R,Malls_300K_0_5R,Malls_300K_1R,Universities_0_5R,Universities_1R,Universities_3R,Universities_5T,Universities_8T
172,990710.6976,1998, ,4232.36,3526.71,62474,1688,3771,80,19654,589,11884,242,21100,531,6923,267,2269,793,0.13146891,0,0,0.79023419,1.020571625,2.905848136,6.249975,0,1.249995,12.00016624,0.9217031,33,12,4462,121,17908,388,1279,26,5723,133,1309,53,22456,563,4448,107,7737,149,13381,404,2395083395,71757275,304119.2312,45.87413941,736062.7077,89.78913686,2805,219,5224,271,5624,191,4885,152,14057,330,119316,89124,88036,59958,8586,399,11159,407,5314,165,4777,125,1932,44,593,15,233,7,216418,209834,279493.7312,270990.803,47920,48978,3682,123,4596,193,34138,846,9.49,37305,875,0.059652497,0.059652497,6.098138147,310,401,711,1381,29,4423,58,1487,44,3452,80,8541,326,25133,738,1,0,0,1,1,1,0,8,9,4,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,2,2,0,0,0,0,0
173,1541936.354,1998,31379.81,3419.06,3386.7,80295,15040,11448,1592,35807,7518,10503,2225,18707,3354,6451,900,3605,5613,0,0,0,0,2.16862522,2.694503433,13.78606761,0,1.226999355,15.86911187,0.971520774,47,15,5244,987,17175,3582,1422,292,4834,852,3025,511,31434,5476,12862,1863,7171,1401,14602,2845,2438683431,500229808,595474.556,29.85892955,1685593.299,72.11642,9177,1952,8817,1725,7881,1563,5511,1204,10032,2131,81782,78909,58293,59870,13933,3035,13721,2674,6271,1337,4700,965,1816,373,643,131,334,61,173630,174559,224235.0292,225434.7893,34784,35819,6039,1000,9607,2095,39319,7554,8.86,34747,6563,0.066077549,0.066077549,0.066077549,230,444,674,3088,607,8366,1563,2553,547,6221,1152,16438,3587,43635,8934,1,0,0,1,1,1,0,13,11,4,1,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,1,0,0,1,0,1
174,1040534.639,1998,14844.83,2604.13,2593.85,30658,2108,1761,110,10033,640,5473,341,9508,719,4363,325,1026,549,0,0,0,0,0,0.4371593,3.262982256,0,0,10.14986474,1.249995,21,13,2464,198,4675,314,113,9,2088,131,423,35,9739,550,2331,127,1203,99,6802,443,806433445,54701164,151001.9146,39.60788,266544.4055,66.19715804,4039,251,4580,343,3205,226,1740,108,2271,155,60627,60093,45405,44646,4193,294,5544,405,2784,185,2013,118,857,60,297,13,148,7,139266,139993,165474.5529,166338.3674,24369,24939,4672,376,2682,185,10823,731,12.31,16731,1179,0.013895448,0.013895448,0.29131842,106,263,369,273,12,844,38,2455,97,6154,246,1125,51,3954,178,1,0,0,1,1,1,0,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
175,550393.3812,1998,14181.86,2184.75,2601.74,50482,5209,3087,410,21482,1984,6799,744,13616,1502,6484,684,1557,1874,0.13657589,0,0.053102765,0.269738605,0.607823487,5.859383849,3.953890022,0,1.249995,8.61375113,1.755410579,39,21,4444,402,7890,1026,534,149,3375,359,1086,146,17615,2008,6257,642,3108,601,11567,853,1279261663,153452393,308586.9526,32.24202417,686984.7351,69.4466049,7967,608,8954,860,5383,450,2791,282,3786,809,60574,94412,41853,51627,9844,983,9819,1056,4585,462,2703,310,1185,129,481,46,263,23,128413,253034,152579.1202,300652.6217,26807,42809,4764,303,6585,516,17332,2224,9.07,25439,3110,0.248914712,0.248914712,7.512247464,219,561,780,1024,229,2591,671,10833,665,25339,1352,2611,255,7380,650,1,1,0,0,1,1,0,1,9,9,1,0,1,0,0,0,1,0,1,0,2,0,0,1,1,1,3,0,0,0,0,0
176,2861590.238,1998, ,3616.31,3387.11,78346,6678,2838,190,36567,3977,13028,937,20601,1207,6026,427,2562,2683,0,0.729436742,0,0,0.037643272,3.284586189,2.730332318,0,0.029357382,27.20405156,1.896104925,39,26,4906,387,23431,2211,1218,135,3274,153,2124,215,20756,1629,5336,634,7574,809,16085,1221,2702910905,230597554,740403.0298,30.17300373,2077327.072,68.63354536,7188,772,9929,1046,9219,961,6370,453,10954,858,82909,75248,62764,56234,15932,1890,14851,1323,6300,473,4057,250,1587,105,559,29,373,19,217236,262283,280550.14,338726.2349,37813,38655,6202,426,10513,700,42630,4140,9.16,34591,2625,0.396997364,0.396997364,3.932348128,221,453,674,1687,444,4077,1002,1521,132,3650,270,10007,837,28965,2134,1,0,0,1,1,1,0,20,9,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
177,2918588.068,1998,7143.29,2876.18,2567.63,17554,420,1581,29,9434,191,2939,79,3286,96,784,31,235,61,0,0,0,0,0,0,0,0,0,0,0,6,0,353,3,1480,24,47,0,1300,33,229,0,6732,131,1322,4,438,3,2396,62,344497268,8399347,45028.6128,16.64689931,158244.5135,69.32154482,2708,85,2176,53,1122,31,635,10,582,13,47880,43665,34620,28375,1682,41,1796,36,1153,29,1029,30,702,24,436,14,422,17,106180,28947,137126.507,37383.69747,15127,12755,3177,130,2668,79,4029,60,8.95,6640,186,0.313838464,0.313838464,4.63258487,29,79,108,133,1,309,3,842,18,2848,54,4498,126,17285,513,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,511234.9407,1998,38050.32,3609.2,3283.65,99603,8714,4423,367,41684,4847,16071,1310,26968,1814,11669,514,2846,2764,1.249995,0,0,0,0,1.145057357,2.659199699,0,0.280106756,1.914966095,1.249995,43,6,4521,439,25077,2155,921,65,4400,257,2145,165,26974,2192,6711,567,8966,648,17294,1447,3558309709,300982366,435939.5577,27.5594007,1340885.461,66.72608717,10235,1314,15048,1745,10896,786,6103,568,14939,1005,93097,70340,56330,45027,22924,2473,17871,1658,6901,622,5152,400,2571,170,987,61,818,36,219423,261018,283374.5483,337092.5466,42518,35517,12572,1181,12042,1466,42888,3484,9.83,48409,3735,0.818563193,0.818563193,0.849027049,501,1018,1519,3551,620,7667,1196,7131,735,13817,1283,14036,1433,44897,4026,1,1,0,0,1,0,1,0,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
179,910599.6885,1998,10177.09,3965.38,3802.93,51433,8983,3002,551,19346,3648,9668,1672,15678,2526,4482,725,2202,3532,0,0,0,0,0,0,3.659144156,0,1.249995,0.888090745,0.451449639,24,1,3914,694,12475,1823,976,82,3655,849,1176,57,18828,3295,4330,729,4353,671,10630,1929,1857795650,300533518,418871.4647,40.13918761,993503.9885,88.93240366,3389,706,4891,874,5331,874,4288,755,9535,1416,99259,87252,75533,71156,8005,1234,8921,1522,4424,779,3726,650,1562,280,554,106,243,53,205562,193718,265473.7147,250177.7423,40372,33887,4905,1080,5025,735,27415,4799,8.92,29583,5190,1.483909512,1.483909512,2.635805849,154,335,489,1296,164,3691,418,1890,284,4630,690,4128,781,13517,2817,1,0,0,1,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
180,1604915.582,1998, ,3327.37,3249,6394,1515,411,106,1703,420,880,225,2093,501,1415,291,183,318,0,0,0,0,0,0,0.686218882,0,0.094623409,5.039030568,0,7,7,359,93,1141,259,29,0,397,95,28,14,1533,292,239,26,411,75,1542,297,199148035,43678174,47144.8943,56.46016468,113622.7328,127.4116005,837,217,833,191,764,169,353,70,647,132,68889,61350,52072,46653,1102,245,1179,246,466,118,385,91,181,48,73,18,46,15,181823,153730,234815.9058,198535.1094,28720,24712,880,232,1082,274,2544,563,9.95,3724,837,0.00468111,0.00468111,34.40387684,43,118,161,27,7,84,21,108,25,326,70,541,149,2011,492,1,0,0,1,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181,446300.9085,1998,11375.21,2447.58,2149.77,24076,4827,1410,200,7298,1440,3531,680,8311,1660,3896,906,1972,1665,0,0,0,0,0,0,6.088233627,0.410876657,1.179580781,0.857086039,0,14,2,1203,215,3491,627,148,9,1287,255,468,53,6579,1122,1425,136,1457,190,4729,994,650848095,129229936,235009.0095,40.80281744,376594.162,63.22380953,3536,980,3766,991,2666,497,1648,313,1980,251,63909,50394,46151,36908,4930,1325,4649,966,1982,386,1343,238,465,81,160,27,69,9,111472,87282,199506.3761,156212.4616,29281,26049,1716,315,2332,567,9340,1646,15.65,11288,1966,0.004216926,0.004216926,0.440008849,76,170,246,179,19,463,56,1432,237,3714,582,111,22,349,60,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0
182,1541658.88,1999,38760.26,4097.19,3666.13,71824,20635,3786,852,27380,10818,18830,4492,18938,3960,3705,753,2406,8877,0.023904088,0,0,1.249995,2.583040537,6.104240997,6.636397152,0,0.307926,35.11119121,3.347283024,51,37,4031,1059,26048,7333,1269,300,5763,1082,1129,337,29063,6746,5322,1157,11239,3088,11474,3385,2637686358,766790250,1056281.134,36.21453441,2378485.459,72.72370283,3089,1428,4997,1998,5831,2082,5372,1761,19034,5201,136311,122125,99399,84762,10675,5009,10913,3608,6494,1799,6840,1407,2416,451,710,131,275,65,269775,253888,348401.8027,327884.4848,53267,57294,4040,1085,5714,1807,47301,13507,7.81,44785,10687,0.005853334,0.005853334,11.20105811,281,542,823,6832,2003,21184,5145,3619,1598,8049,2971,3422,1313,11074,3695,1,0,0,1,1,1,0,26,19,10,1,0,1,0,0,0,0,1,1,2,3,0,0,0,1,2,4,0,0,0,0,0
183,717553.0041,1999, ,4165.6,3937.91,75117,15836,5555,1073,31864,7345,12800,2608,21684,4138,4745,979,2554,5146,0,0,0,0,0,3.348706409,3.833707774,0,0,11.93467562,0.910643893,21,13,5562,1121,13932,2753,590,33,5725,1104,1996,359,26952,5410,6977,1618,4191,559,18569,3925,2990021865,631411811,628689.4827,35.63761747,1329489.107,72.18958809,3701,867,6687,1556,7459,1791,5959,1437,13761,2576,101283,89564,78481,73453,9175,2342,12317,2624,6564,1409,5212,956,2489,504,1037,226,773,164,277517,221512,211529.9963,168841.6657,38298,35548,11399,2589,10029,2482,33209,6383,10.28,39307,7591,0.710177277,0.710177277,100,193,511,704,3386,759,12061,2675,1684,429,4174,1084,2685,747,9369,2481,1,0,1,0,1,1,0,7,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
184,467791.86,1999,21981.19,2109.75,2088.34,24821,5130,1481,272,7569,1556,3226,626,8288,1599,4738,1171,905,1477,0.54940721,0,0,1.249995,0.846300093,0,3.524213592,0,3.047683081,9.50830873,1.957015124,18,9,1858,367,4144,932,159,23,1557,264,324,56,7529,1390,1793,317,1197,268,5765,1169,604272812,127991424,209045.6065,39.58014843,357065.7108,69.22579096,4325,837,3679,920,2449,514,1544,318,1838,361,59454,58012,41007,40096,4509,1039,4958,1036,1970,383,1387,294,622,116,248,50,142,30,157419,150342,187043.7769,178634.952,26043,26810,2617,616,2461,529,8008,1692,11.41,13590,2773,0.008035613,0.008035613,53.48808446,76,204,280,311,129,1212,475,3874,656,9262,1502,567,133,1815,401,1,1,0,0,2,1,0,7,3,5,0,0,1,0,0,0,0,1,1,1,1,0,0,3,3,1,1,0,0,0,0,0
185,2318110.56,2000, ,3727.97,3396.07,64751,6843,3690,385,29286,3761,12844,1177,15907,1413,3975,247,2204,2581,1.249995,0,0,0.718750312,0.827560084,3.586158608,3.690689208,0,0,23.5928423,1.968745312,44,22,4745,508,14088,1399,552,35,4006,402,1025,152,22658,2344,4264,480,5097,620,14848,1473,2122615963,224256066,624248.4428,27.25357786,1709338.819,66.92904841,4476,583,7779,1277,7551,896,5721,630,8341,627,78550,66390,64572,53333,9845,1454,9996,1159,5804,610,4722,447,2071,191,837,92,593,61,167558,148701,216393.325,192040.391,30671,30133,8543,915,7779,878,33827,3474,8.86,32603,2886,0.033714016,0.033714016,0.335375198,215,355,570,2295,320,6448,701,4344,476,10969,1037,8700,1089,28830,3075,1,0,0,1,1,1,0,20,5,6,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0
186,1766091.976,2000,26512.64,3464.88,3358.76,51364,18706,3378,1198,15081,6023,9329,3429,18568,6400,5781,1941,3036,8124,0,0,0,0,1.247482588,0.299945724,7.833606691,1.249995,0,4.57036861,1.962061932,43,6,3331,1111,15263,5666,875,280,4272,1426,604,236,18802,6749,4674,1744,5318,1986,10317,3715,1703455661,619114969,833773.7586,45.97617463,1901041.052,93.16885982,2721,1093,4521,1921,4637,1838,4044,1586,10627,3534,118029,108575,83103,76909,6668,2675,9390,3528,4136,1455,3865,1417,1723,614,545,200,220,85,222323,221260,350689.4758,349012.7131,46264,43837,3806,1547,3460,1366,27197,10219,9.99,33427,11952,0.003788118,0.003788118,5.879190093,121,278,399,1055,425,3388,1340,1001,420,2569,1051,921,375,3133,1209,1,0,0,1,1,1,0,3,9,3,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
187,1121496.635,2000, ,3065.64,2686.56,64749,7103,3572,275,19512,2061,10280,918,23109,2398,8977,1510,2183,2533,0.731681269,0,0,0.791279883,1.214971381,3.371266869,3.920422144,0,0,11.18451376,1.522961153,25,13,3447,487,22894,2338,1176,149,5212,388,1130,147,21906,1737,4113,349,10793,1175,9783,1168,2056714397,223757214,539784.644,42.06543799,1214022.788,88.76648916,3492,571,6123,902,5441,707,4299,437,15338,1526,125180,105464,87842,70052,10508,1654,11964,1438,4958,508,4724,381,1814,121,543,30,182,13,289574,262500,404689.1459,366852.3444,52293,52017,2937,313,4075,389,36727,3780,10.61,39437,3674,0.463310812,0.463310812,1.696967097,245,481,726,2626,347,7581,890,1590,179,3567,352,1130,113,3817,353,1,0,0,1,1,1,0,7,10,7,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,4,0,0,0,0,0
188,516170.2461,2000,11560.78,2796.01,3133.28,44698,3332,3008,166,14309,1515,6526,516,15861,955,5779,232,2259,1357,0.97298327,0,0,0,1.248258523,1.262866949,3.324468097,0,1.249995,3.431696457,2.22297827,10,3,3357,202,10152,830,789,44,3046,254,841,103,13856,1116,4153,302,5096,462,9137,643,1468313731,123657872,167400.4613,36.39297474,340898.1306,77.53530675,4934,250,5691,434,4329,354,3024,304,6179,546,82427,85031,58126,68804,7878,633,8940,682,3453,277,2434,204,960,61,336,22,154,9,269883,255478,186577.8193,176619.2317,36237,38237,3271,227,4397,373,18968,1642,11.37,24576,1911,1.043476486,1.043476486,1.043476486,128,314,442,541,99,1486,239,648,48,1527,100,2234,178,6642,488,1,1,0,0,1,1,0,3,2,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,2,0,1
189,1316207.638,2000,21580.02,2357.41,2961.16,23658,1977,1874,121,9022,552,4224,333,6212,676,2918,332,1053,752,0,0,1.249995,0,1.249995,3.181907899,8.127434963,0,1.249995,4.915746058,1.249995,16,4,817,121,2374,418,141,22,2031,145,191,39,8703,774,1473,188,923,129,3343,357,468101355,59812425,131696.4142,43.70624521,267193.822,79.25642339,3806,206,2834,253,1607,219,974,162,1574,289,60763,91887,37425,58295,2683,300,2966,396,1654,163,1545,142,1033,70,495,35,418,22,136535,168650,158148.3434,195347.1133,20326,40337,4567,218,2042,134,4562,635,11.14,12513,1257,0.016517094,0.016517094,0.400003402,97,267,364,195,30,672,88,794,41,1995,88,3614,177,15737,676,1,0,0,1,2,1,0,4,1,2,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
190,689000.8602,2000,4820.2,4036.07,4134.85,63858,8642,4002,550,18272,2419,11376,1566,24517,3406,6626,823,3742,3318,0,0,0,0,0,2.339647576,12.98496926,0.174306602,2.223390467,6.989367076,1.119891978,26,7,4600,635,14256,1971,873,126,4914,624,1110,84,23312,3005,5783,698,4381,565,14901,2043,2206991029,300067482,540900.6456,46.43413951,1243495.695,94.32976303,4007,407,6311,844,6360,993,4780,701,10355,1296,95734,90464,71932,71994,7113,919,11108,1512,5908,805,4619,616,1964,249,704,85,397,54,157818,140164,203814.5703,181015.2545,36892,34769,8008,1031,6228,640,31141,4549,12.42,38616,5030,0.119556518,0.119556518,0.135662585,114,257,371,1120,142,3950,479,3815,440,9727,1139,3360,362,11751,1262,1,0,1,0,1,0,1,5,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0
191,577388.1471,2001,35476.21,3322.63,3094.97,70931,17453,3902,957,25516,7649,9942,2294,21309,4162,11364,2711,3508,6370,1.061291678,0,0,0.931602272,0.596337575,3.54879554,1.788959909,0,0,14.0980127,1.99289395,43,21,3518,907,16425,3935,1258,309,4022,806,2708,810,21946,5354,5635,1482,6578,1484,14085,3693,2354046658,588462327,699225.8808,29.8306546,1769113.39,68.70624965,8586,2707,9907,3022,7675,2077,4329,1030,9991,2138,86867,74416,54876,47383,15513,5114,13308,3184,5336,1291,3823,861,1589,339,596,125,323,61,163753,155859,211479.3454,201284.6134,39594,37532,6414,1626,6776,1832,29354,7567,11.1,35006,7240,0.000399955,0.000399955,0.000399955,196,461,657,1110,367,2816,916,5704,2015,12231,3991,5331,1705,16875,4686,1,0,0,0,1,0,1,10,7,8,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,3,0,0,0,0,0
192,609573.801,2001,40364.94,2498.59,2044.89,66075,7169,6513,525,25359,4117,9870,870,18952,1404,6969,502,2774,1926,0.005754161,0,0,0.050707524,0,0,2.30737255,0.592014015,0.538276297,3.312408995,0.056461685,32,7,4882,442,10193,831,856,33,4028,234,1597,186,23012,1991,7237,720,5676,356,14667,1742,1823745662,192724887,285432.4671,25.05345682,632305.3315,56.72903072,6081,1094,7744,1434,7753,928,4804,460,7026,345,74004,51167,57903,42107,9674,1585,11241,1332,5888,690,4174,384,1651,175,521,51,261,44,224924,164358,162002.0538,118379.2462,30030,24456,7775,1034,7849,1166,26796,2434,11.19,33325,2821,0.046980853,0.046980853,1.202815561,181,394,575,1129,156,3508,340,8874,1257,21866,2634,2074,544,7077,1770,1,0,0,0,1,1,0,1,4,3,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,1,0,0,1,1,1
193,1986173.1,2002,28777.98,3583.6,3782.1,90842,17121,4251,827,46084,8697,16164,3046,20737,4037,4785,734,1878,5660,0.052886957,0,0,0,1.249995,1.822917855,2.007894416,0,1.249995,5.884425217,0.551961552,53,9,5309,1230,18598,3700,842,165,4706,760,1714,218,28138,5286,5210,984,7538,1271,18131,3330,2887618766,590139486,831358.3365,27.9865104,2634526.449,77.68798445,8146,1203,13169,2544,10720,2183,6903,1470,9511,2101,71050,77055,56703,62187,16168,3194,14306,2844,7271,1426,5552,1089,2836,539,1259,225,1054,184,160576,164586,207376.3984,212555.126,28818,33021,12556,2122,12504,1897,43239,8535,8.13,40700,7662,0.071779826,0.071779826,0.071779826,205,504,709,4994,1403,13827,3854,7009,1446,16642,3232,14206,2569,46628,7400,1,0,0,1,1,1,0,2,5,3,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,2,0,0,0,0,0
194,1188202.633,2002,23847.67,3067.62,2929.9,29859,891,6692,214,14247,505,4165,66,5307,126,1557,77,1212,146,0,0,0,0.811646767,0,2.184587824,8.538459499,0,2.103976437,9.206388306,0.811646767,14,12,883,25,2423,101,201,18,1756,55,501,40,14145,538,9733,354,837,32,4908,171,531082484,28122867,91303.50551,34.20326888,327198.0361,80.13420639,4429,265,2761,132,1494,79,674,32,793,46,42082,40031,28807,26378,3423,238,3316,171,1564,68,1150,59,417,12,174,5,111,2,106480,132041,137513.9429,170524.7797,16288,25698,2551,68,3548,159,7967,344,9.49,8540,232,0.021458845,0.021458845,0.021458845,62,163,225,215,17,587,36,2340,108,9342,206,1655,60,7358,136,1,0,0,1,2,1,0,5,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,0,1,0,1
195,661055.4576,2003, ,3813.49,3599.07,93067,9452,6164,598,32301,3448,17478,1681,29507,3118,9185,754,4130,3494,0,0,0,0,0,1.414521396,6.46114599,0,1.283566151,2.49999,0,32,2,6835,674,16780,1473,562,49,7575,853,1085,130,34653,3538,7385,742,4190,243,22930,2407,3019993190,292312200,479803.7285,42.30737848,1217071.032,92.53775749,6827,738,10502,1347,9972,1142,7412,783,11588,790,80420,67223,63847,55836,11155,1176,14505,1555,8315,845,7065,680,3339,339,1215,133,704,70,132961,103268,171712.9167,133365.7951,29974,25647,13271,1614,10674,1277,43920,4038,11.11,52196,4950,1.127983732,1.127983732,1.136957943,212,489,701,2062,167,6994,522,2830,296,7906,777,7125,776,25993,2778,1,0,1,0,1,1,0,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
196,804979.4025,2003, ,3957.89,3837.58,82044,13262,5692,818,34261,5849,16529,2391,22173,3784,4815,640,4907,5060,0,0,0,0,0,0,7.574476973,0,2.177781596,1.159417835,0,23,1,5539,906,14707,2323,470,83,6631,894,1066,200,34243,4999,7771,1135,3685,759,20520,3502,2715514253,457285021,451621.5632,37.4094829,1140597.9,85.07424653,4564,767,9310,1833,9336,1463,7311,1349,10276,1661,82117,81949,66728,63840,9445,2062,11848,2112,7307,1220,6800,979,3347,436,1286,179,762,85,130851,137552,168987.9503,177641.9786,29517,32902,13045,2015,9009,1507,40435,6932,9.56,46326,6958,1.195290252,1.195290252,1.199466688,160,295,455,2869,577,9772,1908,3554,767,9693,1836,7928,1300,29194,4098,1,0,1,0,1,1,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
197,788310.687,2004,20824.65,2545.2,2467.54,37095,6235,2493,415,15047,2283,6568,1078,9590,1637,4074,930,2311,1864,0,0,0,0,0,0.046830769,1.944782269,0,0,1.917508851,0,22,7,1967,471,5921,908,237,42,2695,454,324,41,14137,2335,2209,352,2159,325,6297,1150,927382605,154388713,249436.5851,38.42981204,641156.4538,89.27235165,4433,780,5059,875,3564,565,2461,462,3894,589,71912,66006,51260,49269,5730,950,5603,971,3014,518,2604,428,1399,234,642,100,418,70,155079,151399,255625.3579,249559.4088,27481,25656,6610,1134,4710,842,15089,2527,9.01,20432,3208,0.00888012,0.00888012,1.305446924,141,389,530,1171,79,3028,247,517,71,1145,189,3749,710,15040,2636,1,0,1,0,1,1,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,776456.1537,2004,15741.88,2516.49,2807.13,28051,2420,2047,181,9633,796,4378,388,8702,787,3874,315,1831,742,0,0,0,0,0,3.044402995,4.31195766,1.077161531,1.249995,15.20709915,0,9,18,2161,133,3716,411,132,13,2221,182,200,33,8715,809,1528,159,1542,187,5784,480,769666107,66856717,166566.6323,46.94153992,222992.3196,70.66547642,3435,251,4157,257,3694,276,2100,239,1819,179,61226,68967,50073,61549,4828,319,5051,411,2145,179,1748,166,890,82,348,35,199,12,113023,137742,157953.343,192498.9548,25299,25953,5644,492,3736,306,10695,987,13.08,14542,1344,0.192039602,0.192039602,0.217210505,65,193,258,373,54,1182,172,487,36,1276,99,1260,80,4915,331,1,0,1,0,2,1,0,12,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,1,0,1
199,372383.6715,2004,29186.85,2593.09,2352.28,91547,14194,6016,835,37417,6511,14404,2244,25842,3261,9485,1583,3074,4179,0,0,0,0,0,1.249995,1.185105607,0,0,0,0,39,0,7200,1299,16435,2124,834,42,6759,1119,1296,231,33566,5484,7791,1181,5225,508,21713,2914,2865454869,401902819,588647.1057,38.10284342,1178604.344,71.19619102,6496,1629,9709,1802,10290,1626,6933,915,10792,1029,80319,61295,64008,51015,10379,1710,13654,2175,7452,1190,6115,949,3420,523,1828,245,1368,207,252598,211657,206494.5576,173025.9883,28866,22415,11173,1845,11105,1883,46257,6316,11.79,52469,7493,0.03232785,0.03232785,0.530396436,286,658,944,1287,135,4046,407,457,81,1440,237,4843,1092,18792,4408,1,1,0,0,1,0,1,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1331406.777,2004,11362.89,2216.37,0,34439,0,2312,0,14243,0,5445,0,9147,0,3983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,0,2580,0,39,0,1886,0,319,0,13045,0,2711,0,732,0,7508,0,786847929,0,2026.602014,13.6013558,6719.543543,45.09760767,5850,0,6024,0,3319,0,1717,0,1478,0,47831,0,37684,0,5273,0,5342,0,2810,0,2380,0,1449,0,667,0,465,0,84317,0,133000.5646,0,18031,0,6463,0,3719,0,10006,0,12.1,17757,0,1.073957085,1.073957085,1.073957085,58,155,213,547,0,1667,0,1500,0,3884,0,4726,0,17880,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
